Postcode,Latitude,Longitude
BR13NP,51.414415,0.023212
BR13NQ,51.415471,0.027156
BR13NR,51.408562,0.014757
BR13NS,51.409196,0.014526
BR13NT,51.409733,0.015700
BR13NU,51.409127,0.015414
BR13NW,51.406393,0.017983
BR13NX,51.409243,0.015463
BR13NY,51.409362,0.024728
BR13NZ,51.409216,0.015418
BR13PA,51.414269,0.019696
BR13PB,51.413851,0.019908
BR13PD,51.409462,0.025178
BR13PE,51.410778,0.014552
BR13PF,51.412995,0.015872
BR13PG,51.412919,0.019234
BR13PH,51.410801,0.015833
BR13PJ,51.411410,0.017543
BR13PL,51.410455,0.016609
BR13PN,51.412477,0.017733
BR13PP,51.406564,0.017976
BR13PQ,51.413202,0.019477
BR13PR,51.409426,0.012667
BR13PS,51.409407,0.012177
BR13PT,51.409824,0.014065
BR13PU,51.411439,0.014280
BR13PW,51.411977,0.017524
BR13PX,51.408801,0.013445
BR13PY,51.409826,0.012411
BR13PZ,51.410199,0.012672
BR13QA,51.410039,0.011529
BR13QB,51.411724,0.013947
BR13QD,51.411734,0.012826
BR13QE,51.413168,0.012572
BR13QF,51.413305,0.012967
BR13QG,51.413368,0.015587
BR13QH,51.408226,0.017604
BR13QJ,51.412340,0.012608
BR13QL,51.408226,0.017604
BR13QN,51.413652,0.014765
BR13QP,51.413933,0.013066
BR13QQ,51.412825,0.012126
BR13QR,51.409349,0.010823
BR13QS,51.408226,0.017604
BR13QT,51.408226,0.017604
BR13QU,51.408226,0.017604
BR13QW,51.413359,0.014033
BR13QX,51.410345,0.010450
BR13QY,51.409996,0.010837
BR13QZ,51.411562,0.009770
BR13RA,51.410490,0.010370
BR13RB,51.410821,0.011506
BR13RD,51.411713,0.011444
BR13RE,51.411308,0.013512
BR13RF,51.411435,0.012410
BR13RG,51.412958,0.010651
BR13RH,51.411824,0.010227
BR13RJ,51.411403,0.010597
BR13RL,51.414488,0.007425
BR13RN,51.413119,0.009665
BR13RP,51.413703,0.011287
BR13RQ,51.412469,0.010845
BR13RR,51.413479,0.009135
BR13RS,51.409006,0.009327
BR13RT,51.407554,0.008530
BR13RU,51.407832,0.009088
BR13RW,51.413952,0.010421
BR13RX,51.409885,0.008948
BR13RY,51.409126,0.008642
BR13RZ,51.409730,0.008007
BR13SA,51.409515,0.008501
BR13SB,51.412880,0.007900
BR13SD,51.412552,0.008145
BR13SE,51.411275,0.009153
BR13SF,51.411275,0.009153
BR13SG,51.412716,0.007994
BR13SH,51.413234,0.007154
BR13SJ,51.414220,0.003645
BR13SL,51.415096,0.006071
BR13SN,51.413627,0.006768
BR13SP,51.414000,0.003937
BR13SQ,51.413290,0.007559
BR13SR,51.414583,0.002410
BR13SS,51.414475,0.003455
BR13ST,51.414985,0.006238
BR13SU,51.414011,0.005362
BR13SW,51.413235,0.006047
BR13SX,51.414628,0.006108
BR13SY,51.414120,0.006876
BR13SZ,51.413655,0.007259
BR13TA,51.410651,0.013051
BR13TB,51.410060,0.019165
BR13TD,51.414062,0.023369
BR13TE,51.414110,0.023184
BR13TF,51.413946,0.023824
BR13TG,51.412771,0.009506
BR13TH,51.414031,0.023569
BR13TJ,51.409040,0.022557
BR13TL,51.412921,0.010218
BR13TN,51.408628,0.008836
BR13TP,51.413450,0.024938
BR13TQ,51.412581,0.009038
BR13TR,51.413696,0.022130
BR13TS,51.415125,0.004921
BR13TT,51.413364,0.023151
BR13TU,51.413934,0.023996
BR13TW,51.413601,0.004121
BR13TX,51.413411,0.005235
BR13TY,51.414684,0.003378
BR13TZ,51.408423,0.016606
BR13UA,51.404808,0.029070
BR13UB,51.414107,0.004517
BR13UD,51.415605,0.005216
BR13UE,51.404808,0.029070
BR13UF,51.408226,0.017604
BR13UG,51.404808,0.029070
BR13UH,51.403879,0.020403
BR13UJ,51.408226,0.017604
BR13UL,51.409269,0.019663
BR13UN,51.408226,0.017604
BR13UP,51.410490,0.010370
BR13UQ,51.408226,0.017604
BR13UR,51.408226,0.017604
BR13US,51.409269,0.019663
BR13UT,51.408226,0.017604
BR13UU,51.409552,0.019431
BR13UW,51.409358,0.013987
BR13UX,51.408226,0.017604
BR13UY,51.408226,0.017604
BR13UZ,51.408226,0.017604
BR13WA,51.408423,0.016606
BR13WB,51.414450,0.005481
BR13WD,51.408226,0.017604
BR13WE,51.408226,0.017604
BR13WF,51.408807,0.015702
BR13WG,51.408503,0.016638
BR13WH,51.408226,0.017604
BR13WJ,51.408226,0.017604
BR13WL,51.408226,0.017604
BR13WN,51.408226,0.017604
BR13WP,51.408226,0.017604
BR13WQ,51.408226,0.017604
BR13WR,51.408226,0.017604
BR13WS,51.408226,0.017604
BR13WT,51.408226,0.017604
BR13WU,51.414160,0.006101
BR13WW,51.408226,0.017604
BR13WX,51.408226,0.017604
BR13WY,51.408226,0.017604
BR13WZ,51.408226,0.017604
BR13XA,51.408226,0.017604
BR13XB,51.408226,0.017604
BR13XD,51.408226,0.017604
BR13XE,51.408226,0.017604
BR13XF,51.408226,0.017604
BR13XG,51.408226,0.017604
BR13XH,51.408226,0.017604
BR13XJ,51.408226,0.017604
BR13XL,51.408226,0.017604
BR13XN,51.408226,0.017604
BR13XP,51.408226,0.017604
BR13XQ,51.408226,0.017604
BR13XR,51.408226,0.017604
BR13XS,51.408226,0.017604
BR13XT,51.408226,0.017604
BR13XU,51.408226,0.017604
BR13XW,51.408226,0.017604
BR13XX,51.408226,0.017604
BR13XY,51.408226,0.017604
BR13XZ,51.408226,0.017604
BR13YA,51.408226,0.017604
BR13YB,51.408226,0.017604
BR13YD,51.408226,0.017604
BR13YE,51.408226,0.017604
BR13YF,51.408226,0.017604
BR13YG,51.408226,0.017604
BR13YH,51.408226,0.017604
BR13YJ,51.408226,0.017604
BR13YL,51.408226,0.017604
BR13YN,51.408226,0.017604
BR13YP,51.408226,0.017604
BR13YQ,51.409261,0.019648
BR13YR,51.408226,0.017604
BR13YS,51.408226,0.017604
BR13YT,51.408226,0.017604
BR13YU,51.408226,0.017604
BR13YW,51.408226,0.017604
BR13YX,51.408226,0.017604
BR13YY,51.408076,0.015857
BR13YZ,51.408226,0.017604
BR13ZA,51.408226,0.017604
BR13ZB,51.408226,0.017604
BR13ZD,51.408226,0.017604
BR13ZE,51.408226,0.017604
BR13ZF,51.408226,0.017604
BR13ZG,51.413914,0.021996
BR13ZH,51.408226,0.017604
BR13ZJ,51.408226,0.017604
BR13ZL,51.408226,0.017604
BR13ZN,51.408226,0.017604
BR13ZP,51.408226,0.017604
BR13ZQ,51.408226,0.017604
BR13ZR,51.408226,0.017604
BR13ZS,51.408226,0.017604
BR13ZT,51.408226,0.017604
BR13ZU,51.408226,0.017604
BR13ZW,51.408226,0.017604
BR13ZX,51.408226,0.017604
BR13ZY,51.408226,0.017604
BR13ZZ,51.408226,0.017604
BR14AA,51.410171,0.006962
BR14AB,51.408571,0.006892
BR14AD,51.410167,0.006157
BR14AE,51.408803,0.007031
BR14AF,51.412362,0.007691
BR14AG,51.410920,0.005773
BR14AH,51.409804,0.006328
BR14AJ,51.408494,0.007737
BR14AL,51.409093,0.007418
BR14AN,51.410359,0.008581
BR14AP,51.412683,0.002571
BR14AQ,51.410330,0.006092
BR14AR,51.414696,0.001092
BR14AS,51.414019,0.002299
BR14AT,51.408360,0.007688
BR14AU,51.411314,0.007400
BR14AW,51.410923,0.007700
BR14AX,51.411338,0.004957
BR14AY,51.410364,0.004584
BR14AZ,51.409690,0.005086
BR14BA,51.411773,0.006342
BR14BB,51.411353,0.006165
BR14BD,51.412757,0.007176
BR14BE,51.412646,0.006840
BR14BF,51.416072,0.016799
BR14BG,51.412025,0.003721
BR14BH,51.410561,0.003097
BR14BJ,51.408179,0.005653
BR14BL,51.408460,0.004486
BR14BN,51.410811,0.002144
BR14BP,51.414092,0.000102
BR14BQ,51.412334,0.004066
BR14BS,51.413945,0.000814
BR14BT,51.407407,0.005561
BR14BU,51.407624,0.005513
BR14BW,51.412458,0.000476
BR14BX,51.408226,0.017604
BR14BY,51.417289,-0.001715
BR14BZ,51.415611,-0.000882
BR14DA,51.418976,0.018423
BR14DB,51.418947,0.019068
BR14DD,51.419006,0.017719
BR14DE,51.415750,0.019301
BR14DF,51.415954,0.019512
BR14DG,51.416666,0.019399
BR14DH,51.416348,0.017487
BR14DJ,51.418103,0.016888
BR14DL,51.417062,0.016253
BR14DN,51.418995,-0.002129
BR14DP,51.416683,0.020493
BR14DQ,51.416867,0.019725
BR14DR,51.416269,0.018404
BR14DS,51.415046,0.018436
BR14DT,51.414320,0.020878
BR14DU,51.415233,0.019581
BR14DW,51.414613,0.019568
BR14DX,51.417553,0.015411
BR14DY,51.415333,0.020563
BR14DZ,51.415593,0.021150
BR14EA,51.413395,0.017673
BR14EB,51.413097,0.016725
BR14ED,51.416421,0.016886
BR14EE,51.416601,0.013241
BR14EF,51.416403,0.006444
BR14EG,51.417074,0.013434
BR14EH,51.418145,0.012878
BR14EJ,51.418379,0.012888
BR14EL,51.417959,0.014308
BR14EN,51.418435,0.016414
BR14EP,51.419338,0.014124
BR14EQ,51.408226,0.017604
BR14ER,51.420008,0.016469
BR14ES,51.417054,0.006746
BR14ET,51.419919,0.008554
BR14EU,51.420201,0.008897
BR14EW,51.417009,0.016725
BR14EX,51.419931,0.006268
BR14EY,51.418477,0.005068
BR14EZ,51.419239,0.008366
BR14FA,51.416977,0.000184
BR14FD,51.420843,-0.001862
BR14HA,51.419076,0.006288
BR14HB,51.415222,0.008679
BR14HD,51.414289,0.010119
BR14HE,51.414677,0.014767
BR14HF,51.415104,0.013981
BR14HG,51.415794,0.009984
BR14HH,51.416198,0.008449
BR14HJ,51.417055,0.009306
BR14HL,51.417479,0.005556
BR14HN,51.417724,0.010184
BR14HP,51.418192,0.010665
BR14HQ,51.418306,0.007146
BR14HR,51.417945,0.005131
BR14HS,51.418828,0.009226
BR14HT,51.419151,0.015582
BR14HU,51.419764,0.015494
BR14HW,51.418225,0.009789
BR14HX,51.415811,0.006893
BR14HY,51.416511,0.005370
BR14HZ,51.417276,0.004268
BR14JA,51.417067,0.002849
BR14JB,51.416517,0.002940
BR14JD,51.416715,0.001856
BR14JE,51.415953,0.001693
BR14JF,51.416271,0.004180
BR14JG,51.419403,-0.000702
BR14JH,51.416139,0.001859
BR14JJ,51.417517,0.002811
BR14JL,51.416954,-0.000550
BR14JN,51.419991,-0.003050
BR14JP,51.419995,0.005163
BR14JQ,51.419085,-0.001061
BR14JR,51.415514,0.002695
BR14JS,51.417802,0.003514
BR14JT,51.419098,0.001356
BR14JU,51.418945,0.000817
BR14JW,51.419975,-0.003698
BR14JX,51.420947,-0.001627
BR14JY,51.421854,-0.004162
BR14JZ,51.422371,-0.004442
BR14LA,51.422964,-0.004387
BR14LB,51.424728,-0.005015
BR14LD,51.416653,0.000228
BR14LE,51.423160,-0.005860
BR14LF,51.423050,-0.006311
BR14LG,51.423077,-0.006813
BR14LH,51.423640,-0.011895
BR14LJ,51.423480,-0.013614
BR14LL,51.424050,-0.011662
BR14LN,51.423696,-0.006743
BR14LP,51.423718,-0.008540
BR14LQ,51.423370,-0.008713
BR14LR,51.424495,-0.006133
BR14LS,51.424398,-0.005691
BR14LT,51.424112,-0.005790
BR14LU,51.424701,-0.006066
BR14LW,51.424513,-0.006621
BR14LX,51.424658,-0.005680
BR14LY,51.423903,-0.006216
BR14LZ,51.423599,-0.005784
BR14NA,51.420930,-0.000607
BR14NB,51.421582,-0.000348
BR14ND,51.420276,0.001335
BR14NE,51.422748,0.001429
BR14NF,51.423251,-0.001196
BR14NG,51.422697,0.000175
BR14NH,51.421856,-0.000077
BR14NJ,51.421917,0.001594
BR14NL,51.421716,0.002347
BR14NN,51.421008,0.003769
BR14NP,51.421457,0.004839
BR14NQ,51.421750,0.005082
BR14NR,51.419480,0.002653
BR14NS,51.419253,0.004901
BR14NT,51.419193,0.004193
BR14NU,51.419715,0.004705
BR14NW,51.420493,0.004452
BR14NX,51.416053,0.000058
BR14NY,51.415311,0.006641
BR14NZ,51.415138,0.008891
BR14PA,51.423746,-0.003850
BR14PB,51.423801,-0.003919
BR14PD,51.422662,-0.003034
BR14PE,51.421969,-0.000878
BR14PF,51.422518,-0.000897
BR14PG,51.422660,-0.002415
BR14PH,51.425199,-0.004132
BR14PJ,51.426024,-0.005620
BR14PL,51.425795,-0.006393
BR14PN,51.423994,-0.004155
BR14PP,51.424866,-0.004650
BR14PQ,51.423878,-0.003139
BR14PR,51.425596,-0.004733
BR14PS,51.423749,-0.002469
BR14PT,51.425006,-0.003939
BR14PU,51.420006,0.015030
BR14PW,51.423583,-0.003770
BR14PX,51.419793,0.014834
BR14PY,51.420869,0.013458
BR14PZ,51.420932,0.013949
BR14QA,51.421739,0.012014
BR14QB,51.424764,0.003934
BR14QD,51.425008,0.004908
BR14QE,51.422722,0.009785
BR14QF,51.422238,0.010181
BR14QG,51.424287,0.006056
BR14QH,51.425206,0.002284
BR14QJ,51.425662,0.002951
BR14QL,51.424718,0.006621
BR14QN,51.424463,0.006323
BR14QP,51.423243,0.010325
BR14QQ,51.423845,0.006180
BR14QR,51.422043,0.013178
BR14QS,51.420679,0.018210
BR14QT,51.420941,0.018667
BR14QU,51.421241,0.016911
BR14QW,51.423509,0.010524
BR14QX,51.421611,0.011102
BR14QY,51.420493,0.013369
BR14QZ,51.421750,0.009814
BR14RA,51.422984,0.010731
BR14RB,51.423990,0.012890
BR14RD,51.421400,0.007138
BR14RE,51.422864,0.008281
BR14RF,51.423417,0.008032
BR14RG,51.423113,0.006335
BR14RH,51.423371,0.007569
BR14RJ,51.423866,0.004901
BR14RL,51.423477,0.002957
BR14RN,51.425205,0.002903
BR14RP,51.423969,0.004186
BR14RQ,51.422884,0.005563
BR14RR,51.424661,0.001570
BR14RS,51.424291,0.001122
BR14RT,51.420521,0.017455
BR14RU,51.420136,0.016834
BR14RW,51.424896,0.002558
BR14RX,51.424947,0.014773
BR14RY,51.421632,0.015088
BR14RZ,51.423077,0.014216
BR14SA,51.425310,0.016156
BR14SB,51.424695,0.015309
BR14SD,51.424683,0.015999
BR14SE,51.424984,0.014214
BR14SF,51.424523,0.013791
BR14SG,51.423965,0.011767
BR14SH,51.423620,0.012974
BR14SJ,51.422900,0.013000
BR14SL,51.421953,0.014210
BR14SN,51.424368,0.004506
BR14SP,51.421604,0.013576
BR14SQ,51.422617,0.012729
BR14SR,51.421604,0.013576
BR14SS,51.421604,0.013576
BR14ST,51.421604,0.013576
BR14SU,51.421604,0.013576
BR14SW,51.421604,0.013576
BR14SY,51.421604,0.013576
BR14SZ,51.421604,0.013576
BR14TA,51.418034,-0.001668
BR14TB,51.417976,-0.000879
BR14TD,51.423599,-0.002087
BR14TE,51.414514,0.007512
BR14TF,51.423658,-0.001322
BR14TG,51.419228,-0.005226
BR14TH,51.419454,-0.004785
BR14TJ,51.415067,0.003035
BR14TL,51.423930,-0.001454
BR14TN,51.423850,-0.002061
BR14TP,51.419228,-0.005226
BR14TQ,51.423787,-0.002568
BR14TR,51.430036,-0.006194
BR14TS,51.418370,-0.001294
BR14TT,51.415190,0.020485
BR14TX,51.415611,0.020604
BR14TZ,51.408226,0.017604
BR14UA,51.408226,0.017604
BR14UB,51.415190,0.020485
BR14UD,51.415190,0.020485
BR14UE,51.415190,0.020485
BR14UF,51.419135,0.006564
BR14UG,51.415190,0.020485
BR14UH,51.415190,0.020485
BR14UJ,51.415190,0.020485
BR14UL,51.419135,0.006564
BR14UN,51.408226,0.017604
BR14UP,51.408226,0.017604
BR14UQ,51.415190,0.020485
BR14UR,51.419135,0.006564
BR14US,51.419135,0.006564
BR14UT,51.419135,0.006549
BR14UU,51.408226,0.017604
BR14UW,51.419135,0.006564
BR14UX,51.419135,0.006564
BR14UY,51.408226,0.017604
BR14UZ,51.415190,0.020485
BR14WA,51.408226,0.017604
BR14WB,51.408226,0.017604
BR14WD,51.408226,0.017604
BR14WE,51.408226,0.017604
BR14WF,51.408226,0.017604
BR14WG,51.408226,0.017604
BR14WH,51.408226,0.017604
BR14WJ,51.408226,0.017604
BR14WL,51.408226,0.017604
BR14WQ,51.408226,0.017604
BR14WT,51.408226,0.017604
BR14WU,51.408226,0.017604
BR14WW,51.408226,0.017604
BR14WX,51.408226,0.017604
BR14WY,51.408226,0.017604
BR14WZ,51.408226,0.017604
BR14XH,51.408226,0.017604
BR14XP,51.408226,0.017604
BR14XQ,51.408226,0.017604
BR14XR,51.408226,0.017604
BR14XT,51.408226,0.017604
BR14XZ,51.408226,0.017604
BR14YB,51.408226,0.017604
BR14YH,51.408226,0.017604
BR14YQ,51.408226,0.017604
BR14YX,51.408226,0.017604
BR14YZ,51.408226,0.017604
BR14ZA,51.415611,0.020604
BR14ZB,51.408226,0.017604
BR14ZD,51.408226,0.017604
BR14ZE,51.408226,0.017604
BR14ZF,51.408226,0.017604
BR14ZG,51.408226,0.017604
BR14ZH,51.408226,0.017604
BR14ZJ,51.408226,0.017604
BR14ZL,51.408226,0.017604
BR14ZN,51.419135,0.006564
BR14ZP,51.419135,0.006564
BR14ZQ,51.408226,0.017604
BR14ZR,51.419135,0.006564
BR14ZS,51.415190,0.020485
BR14ZT,51.408226,0.017604
BR14ZU,51.415190,0.020485
BR14ZW,51.419135,0.006564
BR14ZX,51.408226,0.017604
BR14ZY,51.408226,0.017604
BR14ZZ,51.419135,0.006564
BR15AA,51.420289,0.019444
BR15AB,51.421271,0.021472
BR15AD,51.419729,0.021677
BR15AE,51.420748,0.020514
BR15AF,51.420512,0.021108
BR15AG,51.418671,0.022522
BR15AH,51.421457,0.022631
BR15AJ,51.421088,0.021090
BR15AL,51.423124,0.019857
BR15AN,51.422672,0.017406
BR15AP,51.423875,0.018049
BR15AQ,51.420721,0.022052
BR15AR,51.421988,0.017951
BR15AS,51.422253,0.017718
BR15AT,51.419373,0.023057
BR15AU,51.421848,0.023468
BR15AW,51.422888,0.016854
BR15AX,51.422884,0.028045
BR15AY,51.424101,0.031508
BR15AZ,51.423891,0.031139
BR15BA,51.422816,0.031940
BR15BB,51.425633,0.028699
BR15BD,51.425301,0.028684
BR15BE,51.425242,0.026366
BR15BF,51.408226,0.017604
BR15BG,51.425027,0.026816
BR15BH,51.423623,0.026395
BR15BJ,51.424042,0.028643
BR15BL,51.423742,0.028845
BR15BN,51.421885,0.021298
BR15BP,51.424787,0.028230
BR15BQ,51.423829,0.025929
BR15BS,51.425025,0.022760
BR15BT,51.426216,0.023071
BR15BU,51.423196,0.021960
BR15BW,51.422312,0.020554
BR15BX,51.422790,0.023596
BR15BY,51.422254,0.021271
BR15BZ,51.421918,0.021501
BR15DA,51.423402,0.023019
BR15DB,51.424944,0.024856
BR15DD,51.424787,0.024058
BR15DE,51.425742,0.023957
BR15DF,51.425461,0.023052
BR15DG,51.427427,0.023269
BR15DH,51.422723,0.021205
BR15DJ,51.424161,0.021772
BR15DL,51.425696,0.021452
BR15DN,51.426254,0.019333
BR15DP,51.425397,0.020518
BR15DQ,51.427025,0.023107
BR15DR,51.427730,0.019787
BR15DS,51.429097,0.019761
BR15DT,51.428809,0.019273
BR15DU,51.428745,0.018796
BR15DW,51.426592,0.019521
BR15DX,51.428663,0.018332
BR15DY,51.427147,0.017617
BR15DZ,51.427165,0.016021
BR15EA,51.426742,0.016032
BR15EB,51.427912,0.016486
BR15ED,51.423924,0.019878
BR15EE,51.427886,0.014888
BR15EF,51.428038,0.014391
BR15EG,51.428810,0.016597
BR15EH,51.429937,0.016963
BR15EJ,51.429667,0.016952
BR15EL,51.425340,0.007080
BR15EN,51.424525,0.010554
BR15EP,51.426849,0.009836
BR15EQ,51.429229,0.016788
BR15ER,51.427363,0.009715
BR15ES,51.428702,0.005559
BR15ET,51.428827,0.006168
BR15EU,51.431459,0.005262
BR15EW,51.425554,0.012973
BR15EX,51.430913,0.006720
BR15EY,51.430979,0.004436
BR15EZ,51.431152,0.004832
BR15FA,51.420863,0.019541
BR15FB,51.424628,0.029115
BR15FD,51.430134,-0.006175
BR15FE,51.426189,0.026192
BR15FF,51.420958,0.020293
BR15FG,51.422024,0.021592
BR15GD,51.421611,0.021530
BR15GN,51.427150,-0.009398
BR15GY,51.408226,0.017604
BR15HA,51.431126,0.007895
BR15HB,51.431181,0.006804
BR15HD,51.431722,0.006712
BR15HE,51.424506,0.020536
BR15HF,51.424242,0.020237
BR15HG,51.430427,0.014050
BR15HH,51.430642,0.008852
BR15HJ,51.432368,0.008942
BR15HL,51.431511,0.009091
BR15HN,51.430456,0.020238
BR15HP,51.429336,0.014232
BR15HQ,51.428892,0.008142
BR15HR,51.427427,0.013861
BR15HS,51.427745,0.013127
BR15HT,51.434131,0.010990
BR15HU,51.430104,0.014554
BR15HW,51.430439,0.017547
BR15HX,51.430947,0.019410
BR15HY,51.429857,0.003264
BR15HZ,51.430820,0.015794
BR15JA,51.426495,0.002657
BR15JB,51.431671,0.019126
BR15JD,51.430684,0.014824
BR15JE,51.431872,0.017365
BR15JF,51.431059,0.014438
BR15JG,51.431247,0.013986
BR15JH,51.430187,0.013364
BR15JJ,51.433949,0.016378
BR15JL,51.433593,0.011945
BR15JN,51.433899,0.011930
BR15JP,51.432294,0.018966
BR15JQ,51.432111,0.017102
BR15JR,51.430221,0.011955
BR15JS,51.428851,0.012614
BR15JT,51.430304,0.011283
BR15JU,51.432052,0.010021
BR15JW,51.434321,0.016178
BR15JX,51.432450,0.010399
BR15JY,51.432168,0.013220
BR15JZ,51.432184,0.012286
BR15LA,51.429217,0.008070
BR15LB,51.429777,0.013173
BR15LD,51.433406,0.015505
BR15LE,51.432689,0.012193
BR15LF,51.432893,0.011842
BR15LG,51.431927,0.013627
BR15LH,51.433210,0.015899
BR15LJ,51.432702,0.016726
BR15LL,51.433812,0.014357
BR15LN,51.431276,0.016476
BR15LP,51.433312,0.012105
BR15LQ,51.431536,0.013365
BR15LR,51.431526,0.013969
BR15LS,51.430898,0.017035
BR15LT,51.428414,0.011876
BR15LU,51.428423,0.012394
BR15LW,51.431464,0.017577
BR15LX,51.428232,0.010962
BR15LY,51.429018,0.010262
BR15LZ,51.428657,0.010333
BR15NA,51.427602,0.009927
BR15NB,51.427894,0.010199
BR15ND,51.429099,0.009734
BR15NE,51.430445,0.012497
BR15NF,51.429503,0.009766
BR15NG,51.429111,0.006915
BR15NH,51.430166,0.007292
BR15NJ,51.429828,0.007047
BR15NL,51.430227,0.009985
BR15NN,51.431075,0.009835
BR15NP,51.430305,0.007528
BR15NQ,51.429002,0.006435
BR15NR,51.425000,0.013251
BR15NS,51.424320,0.008359
BR15NT,51.425701,0.004924
BR15NU,51.425505,0.001118
BR15NW,51.430410,0.007202
BR15NX,51.424513,-0.002435
BR15NY,51.425064,-0.002555
BR15NZ,51.425824,0.000830
BR15PA,51.424678,-0.003651
BR15PB,51.428925,0.008302
BR15PD,51.429056,0.001690
BR15PE,51.427370,0.001976
BR15PF,51.429318,0.003241
BR15PG,51.428923,0.000548
BR15PH,51.432683,-0.003201
BR15PJ,51.428160,0.002557
BR15PL,51.429403,-0.000165
BR15PN,51.427708,0.001128
BR15PP,51.426946,0.003065
BR15PQ,51.428369,0.002969
BR15PR,51.426598,0.003481
BR15PS,51.427111,0.003979
BR15PT,51.426979,0.004865
BR15PU,51.426694,-0.005332
BR15PW,51.427410,0.001215
BR15PX,51.426221,-0.005540
BR15PY,51.426343,-0.003765
BR15PZ,51.427684,-0.001679
BR15QA,51.427179,-0.002161
BR15QB,51.428570,-0.002474
BR15QD,51.428239,-0.003107
BR15QE,51.429787,-0.002119
BR15QF,51.428465,-0.000580
BR15QG,51.425959,0.000303
BR15QH,51.427567,-0.000634
BR15QJ,51.427083,0.000841
BR15QL,51.428206,0.000401
BR15QN,51.425392,-0.002829
BR15QP,51.424462,-0.008436
BR15QQ,51.426360,0.000551
BR15QR,51.424847,-0.008318
BR15QS,51.424127,-0.007731
BR15QT,51.425356,-0.007577
BR15QU,51.425613,-0.009450
BR15QW,51.425825,-0.003443
BR15QY,51.425640,-0.012139
BR15QZ,51.425640,-0.012139
BR15RA,51.428382,-0.007302
BR15RB,51.428224,-0.006474
BR15RD,51.428099,-0.004926
BR15RE,51.428982,-0.005031
BR15RF,51.428785,-0.004033
BR15RG,51.429345,-0.003620
BR15RH,51.427948,-0.002947
BR15RJ,51.427134,-0.004752
BR15RL,51.428461,-0.009844
BR15RN,51.427546,-0.005756
BR15RP,51.428822,-0.007772
BR15RQ,51.430136,-0.003082
BR15RR,51.429481,-0.005283
BR15RS,51.429825,-0.005412
BR15RT,51.429080,-0.008163
BR15RU,51.428449,-0.012319
BR15RW,51.427285,-0.007810
BR15RX,51.428043,0.005228
BR15RY,51.428053,0.023987
BR15SA,51.429398,-0.009933
BR15SB,51.429844,-0.007598
BR15SD,51.430408,-0.004825
BR15SE,51.432774,0.006744
BR15SF,51.433290,0.006537
BR15SG,51.432391,0.002857
BR15SH,51.432474,0.007436
BR15SJ,51.429769,-0.010579
BR15SL,51.420334,0.020999
BR15SN,51.421734,0.020673
BR15SP,51.422790,-0.122873
BR15SQ,51.431580,-0.000760
BR15SR,51.419903,0.008424
BR15SS,51.408226,0.017604
BR15ST,51.427886,0.010198
BR15SU,51.420400,0.020858
BR15SW,51.420400,0.020858
BR15SX,51.429398,-0.009933
BR15SY,51.408226,0.017604
BR15SZ,51.419681,0.020827
BR15TA,51.421481,0.020762
BR15TB,51.423204,0.025153
BR15TD,51.422201,0.022276
BR15UA,51.421481,0.020762
BR15UB,51.421481,0.020762
BR15UD,51.408226,0.017604
BR15UE,51.427886,0.010198
BR15UF,51.428378,0.009788
BR15UG,51.427886,0.010198
BR15UL,51.408226,0.017604
BR15WA,51.408226,0.017604
BR15WB,51.408226,0.017604
BR15WD,51.408226,0.017604
BR15WE,51.408226,0.017604
BR15WF,51.408226,0.017604
BR15WG,51.408226,0.017604
BR15WH,51.408226,0.017604
BR15WJ,51.408226,0.017604
BR15WL,51.408226,0.017604
BR15WN,51.408226,0.017604
BR15WP,51.408226,0.017604
BR15WQ,51.408226,0.017604
BR15WR,51.408226,0.017604
BR15WS,51.408226,0.017604
BR15WT,51.408226,0.017604
BR15WU,51.408226,0.017604
BR15WW,51.408226,0.017604
BR15WX,51.408226,0.017604
BR15WY,51.408226,0.017604
BR15WZ,51.408226,0.017604
BR15XA,51.408226,0.017604
BR15XB,51.408226,0.017604
BR15XD,51.408226,0.017604
BR15XF,51.408226,0.017604
BR15XW,51.408226,0.017604
BR15XX,51.408226,0.017604
BR15XY,51.408226,0.017604
BR15XZ,51.408226,0.017604
BR15YT,51.408226,0.017604
BR15YZ,51.408226,0.017604
BR15ZA,51.408226,0.017604
BR15ZB,51.408226,0.017604
BR15ZD,51.408226,0.017604
BR15ZE,51.408226,0.017604
BR15ZF,51.408226,0.017604
BR15ZG,51.421481,0.020762
BR15ZH,51.408226,0.017604
BR15ZJ,51.428378,0.009788
BR15ZL,51.408226,0.017604
BR15ZN,51.421481,0.020762
BR15ZP,51.428378,0.009788
BR15ZQ,51.428378,0.009788
BR15ZR,51.408226,0.017604
BR15ZS,51.428378,0.009788
BR15ZT,51.428378,0.009788
BR15ZU,51.421481,0.020762
BR15ZW,51.427894,0.010199
BR15ZX,51.427894,0.010199
BR15ZY,51.427894,0.010199
BR15ZZ,51.408226,0.017604
BR19AA,51.408226,0.017604
BR19AB,51.408226,0.017604
BR19AD,51.408226,0.017604
BR19AE,51.408226,0.017604
BR19AF,51.408226,0.017604
BR19AG,51.408226,0.017604
BR19AH,51.408226,0.017604
BR19AJ,51.408226,0.017604
BR19AL,51.408226,0.017604
BR19AN,51.408226,0.017604
BR19AP,51.408226,0.017604
BR19AQ,51.408226,0.017604
BR19AR,51.408226,0.017604
BR19AS,51.408226,0.017604
BR19AT,51.408226,0.017604
