Postcode,Latitude,Longitude,Side,Closest_Any,Distance_Any_km,Closest_L1,Distance_L1_km,Closest_L2,Distance_L2_km,Closest_L3,Distance_L3_km
N8 7QD,51.588494,-0.114922,North,Whittington Hospital,3.01,North Middlesex,4.0,Whittington Hospital,3.01,Homerton University,6.33
N8 7QE,51.58906,-0.114899,North,Whittington Hospital,3.06,North Middlesex,3.95,Whittington Hospital,3.06,Homerton University,6.38
N8 7QF,51.589362,-0.115583,North,Whittington Hospital,3.06,North Middlesex,3.97,Whittington Hospital,3.06,Homerton University,6.43
N8 7QG,51.588178,-0.115946,North,Whittington Hospital,2.94,North Middlesex,4.07,Whittington Hospital,2.94,Homerton University,6.36
N8 7QH,51.587404,-0.114823,North,Whittington Hospital,2.92,North Middlesex,4.08,Whittington Hospital,2.92,Homerton University,6.25
N8 7QJ,51.587451,-0.117708,North,Whittington Hospital,2.8,North Middlesex,4.22,Whittington Hospital,2.8,Homerton University,6.41
N8 7QL,51.588692,-0.12001,North,Whittington Hospital,2.84,North Middlesex,4.25,Whittington Hospital,2.84,Homerton University,6.62
N8 7QN,51.587718,-0.121494,North,Whittington Hospital,2.69,North Middlesex,4.39,Whittington Hospital,2.69,Homerton University,6.63
N8 7QP,51.588349,-0.117671,North,Whittington Hospital,2.89,North Middlesex,4.15,Whittington Hospital,2.89,Homerton University,6.47
N8 7QQ,51.587404,-0.114823,North,Whittington Hospital,2.92,North Middlesex,4.08,Whittington Hospital,2.92,Homerton University,6.25
N8 7QR,51.588372,-0.119114,North,Whittington Hospital,2.84,North Middlesex,4.22,Whittington Hospital,2.84,Homerton University,6.55
N8 7QS,51.588419,-0.122042,North,Whittington Hospital,2.74,North Middlesex,4.37,Whittington Hospital,2.74,Homerton University,6.71
N8 7QT,51.587375,-0.123081,North,Whittington Hospital,2.61,North Middlesex,4.5,Whittington Hospital,2.61,Homerton University,6.69
N8 7QU,51.588706,-0.1229,North,Whittington Hospital,2.75,North Middlesex,4.4,Whittington Hospital,2.75,Homerton University,6.77
N8 7QW,51.587427,-0.116266,North,Whittington Hospital,2.86,North Middlesex,4.15,Whittington Hospital,2.86,Homerton University,6.33
N8 7QX,51.589524,-0.122516,North,Whittington Hospital,2.84,North Middlesex,4.32,Whittington Hospital,2.84,Homerton University,6.81
N8 7QY,51.589621,-0.12296,North,Whittington Hospital,2.84,North Middlesex,4.34,Whittington Hospital,2.84,Homerton University,6.84
N8 7QZ,51.588419,-0.122042,North,Whittington Hospital,2.74,North Middlesex,4.37,Whittington Hospital,2.74,Homerton University,6.71
N8 7RA,51.588286,-0.123653,North,Whittington Hospital,2.68,North Middlesex,4.47,Whittington Hospital,2.68,Homerton University,6.78
N8 7RB,51.591166,-0.11614,North,Whittington Hospital,3.21,North Middlesex,3.86,Whittington Hospital,3.21,Homerton University,6.6
N8 7RD,51.587093,-0.124031,North,Whittington Hospital,2.55,North Middlesex,4.57,Whittington Hospital,2.55,Homerton University,6.72
N8 7RE,51.588142,-0.124407,North,Whittington Hospital,2.65,North Middlesex,4.52,Whittington Hospital,2.65,Homerton University,6.82
N8 7RF,51.58979,-0.115561,North,Whittington Hospital,3.1,North Middlesex,3.93,Whittington Hospital,3.1,Homerton University,6.46
N8 7RG,51.588168,-0.124868,North,Whittington Hospital,2.63,North Middlesex,4.54,Whittington Hospital,2.63,Homerton University,6.84
N8 7RH,51.588624,-0.126209,North,Whittington Hospital,2.65,North Middlesex,4.59,Whittington Hospital,2.65,Homerton University,6.95
N8 7RJ,51.588957,-0.125846,North,Whittington Hospital,2.69,North Middlesex,4.54,Whittington Hospital,2.69,Homerton University,6.95
N8 7RL,51.588257,-0.125398,North,Whittington Hospital,2.63,North Middlesex,4.57,Whittington Hospital,2.63,Homerton University,6.88
N8 7RN,51.587789,-0.126514,North,Whittington Hospital,2.55,North Middlesex,4.66,Whittington Hospital,2.55,Homerton University,6.91
N8 7RP,51.587809,-0.125882,North,Whittington Hospital,2.57,North Middlesex,4.62,Whittington Hospital,2.57,Homerton University,6.87
N8 7RQ,51.588671,-0.120891,North,Whittington Hospital,2.81,North Middlesex,4.29,Whittington Hospital,2.81,Homerton University,6.66
N8 7RR,51.588205,-0.126991,North,Whittington Hospital,2.58,North Middlesex,4.66,Whittington Hospital,2.58,Homerton University,6.96
N8 7RS,51.589101,-0.127586,North,Whittington Hospital,2.66,North Middlesex,4.63,Whittington Hospital,2.66,Homerton University,7.06
N8 7RT,51.588184,-0.128129,North,Whittington Hospital,2.55,Royal Free Hospital,4.67,Whittington Hospital,2.55,Homerton University,7.02
N8 7RU,51.587867,-0.127406,North,Whittington Hospital,2.54,Royal Free Hospital,4.66,Whittington Hospital,2.54,Homerton University,6.96
N8 7RW,51.590421,-0.116199,North,Whittington Hospital,3.14,North Middlesex,3.92,Whittington Hospital,3.14,Homerton University,6.54
N8 7RX,51.590421,-0.116199,North,Whittington Hospital,3.14,North Middlesex,3.92,Whittington Hospital,3.14,Homerton University,6.54
N8 7RY,51.587428,-0.122502,North,Whittington Hospital,2.63,North Middlesex,4.47,Whittington Hospital,2.63,Homerton University,6.66
N8 7RZ,51.59024,-0.115359,North,Whittington Hospital,3.15,North Middlesex,3.89,Whittington Hospital,3.15,Homerton University,6.49
N8 7SA,51.588873,-0.116148,North,Whittington Hospital,3.0,North Middlesex,4.03,Whittington Hospital,3.0,Homerton University,6.43
N8 7SB,51.588507,-0.12022,North,Whittington Hospital,2.81,North Middlesex,4.27,Whittington Hospital,2.81,Homerton University,6.61
N8 7SD,51.58647,-0.112639,North,Whittington Hospital,2.93,North Middlesex,4.05,Whittington Hospital,2.93,Homerton University,6.07
N8 7SE,51.589536,-0.117088,North,Whittington Hospital,3.02,North Middlesex,4.03,Whittington Hospital,3.02,Homerton University,6.52
N8 7SG,51.588349,-0.117671,North,Whittington Hospital,2.89,North Middlesex,4.15,Whittington Hospital,2.89,Homerton University,6.47
N8 7SJ,51.589997,-0.118382,North,Whittington Hospital,3.02,North Middlesex,4.07,Whittington Hospital,3.02,Homerton University,6.62
N8 7SL,51.590823,-0.117742,North,Whittington Hospital,3.12,North Middlesex,3.97,Whittington Hospital,3.12,Homerton University,6.65
N8 7SN,51.590209,-0.116988,North,Whittington Hospital,3.09,North Middlesex,3.98,Whittington Hospital,3.09,Homerton University,6.57
N8 7SR,51.586717,-0.121333,North,Whittington Hospital,2.6,North Middlesex,4.46,Whittington Hospital,2.6,Homerton University,6.55
N8 7ST,51.584732,-0.116377,North,Whittington Hospital,2.62,North Middlesex,4.37,Whittington Hospital,2.62,Homerton University,6.15
N8 7TA,51.588428,-0.122027,North,Whittington Hospital,2.75,North Middlesex,4.37,Whittington Hospital,2.75,Homerton University,6.71
N8 7UW,51.58647,-0.112639,North,Whittington Hospital,2.93,North Middlesex,4.05,Whittington Hospital,2.93,Homerton University,6.07
N8 7UX,51.58647,-0.112639,North,Whittington Hospital,2.93,North Middlesex,4.05,Whittington Hospital,2.93,Homerton University,6.07
N8 7UY,51.58647,-0.112639,North,Whittington Hospital,2.93,North Middlesex,4.05,Whittington Hospital,2.93,Homerton University,6.07
N8 7UZ,51.58647,-0.112639,North,Whittington Hospital,2.93,North Middlesex,4.05,Whittington Hospital,2.93,Homerton University,6.07
N8 7WA,51.58647,-0.112639,North,Whittington Hospital,2.93,North Middlesex,4.05,Whittington Hospital,2.93,Homerton University,6.07
